id,name,album,artists,main_artist,genres,year,release_date,popularity,explicit,record_label,playlists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
3Nt5m3MOIrNt1sf8v14GPM,"Nallaru Po - From ""Dude""","Nallaru Po (From ""Dude"")",Sai Abhyankkar;Tippu;Mohit Chauhan;Vivek,Sai Abhyankkar,"tamil indie,tamil pop,kollywood,kannada pop,tamil dance,sandalwood,telugu pop,tollywood,bollywood,hindi pop,sufi,desi",2025,2025-09-19,72,0,Think Music,Southie,0.542,0.458,10,-8.886,0,0.0353,0.758,2.49e-05,0.138,0.437,87.467,4,236071
4pvJRYVfnIhG120GB8nWpp,"Kannukulla - From ""Dude""","Kannukulla (From ""Dude"")",Sai Abhyankkar;Jonita Gandhi;Adesh Krishna,Sai Abhyankkar,"tamil indie,tamil pop,kollywood,bollywood,hindi pop,desi",2025,2025-10-15,66,0,Think Music,Southie,0.51,0.533,6,-7.334,1,0.0334,0.522,5.2e-05,0.116,0.394,86.973,4,273793
3ZEUbnmVPwGRhLm28QzXkI,REVENGE - Super Slowed,REVENGE !,1HXSX;wnorg17,1HXSX,"phonk,brazilian phonk",2025,2025-08-04,76,0,FUNK 108,Phonk,0.56,0.933,11,-2.14,0,0.0463,0.00348,0.651,0.341,0.344,122.661,4,121846
4LkkRLP8pldQer1YRrHwkx,LOS VOLTAJE,LOS VOLTAJE,Sayfalse;Yb Wasg'ood;Ariis,Sayfalse,"phonk,brazilian phonk,funk",2025,2025-04-11,77,0,PCR,Phonk,0.61,0.938,0,-1.227,0,0.0972,0.00553,0.976,0.658,0.344,115.974,4,99285
06y0NcmJ1VuTyAQkHnwko0,"Aakhri Ishq (From ""Dhurandhar The Revenge"")","Aakhri Ishq (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Jubin Nautiyal;Irshad Kamil,Shashwat Sachdev,"bollywood,hindi pop,desi pop,bhajan,devotional,desi",2026,2026-03-19,66,0,T-Series,Liked_Songs,0.6,0.49,4,-10.747,0,0.0439,0.0909,5.43e-05,0.148,0.263,149.942,4,262044
6iMasiFzpQt3Y8c9EnITCP,"Tere Ishq Ne (From ""Dhurandhar The Revenge"")","Tere Ishq Ne (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Jyoti Nooran;Kumaar,Shashwat Sachdev,"bollywood,hindi pop,desi pop,sufi,qawwali,desi",2026,2026-03-19,62,0,T-Series,Liked_Songs,0.733,0.837,9,-4.394,1,0.0632,0.00785,2.34e-05,0.0874,0.829,137.991,4,339130
0h4kC7ZNJZDEYDlYQTlDoB,YALA - Slowed,YALA,QMIIR;DJ Zarek;Irokz,QMIIR,"phonk,brazilian phonk,funk",2026,2026-04-17,71,0,Rylaris Music Group / Zime Media AB,Phonk,0.621,0.727,6,-3.953,0,0.0323,0.3,0.76,0.0974,0.25,168.251,4,159000
1i6Uk2tHzDbWgxhlEayzYb,"Phir Se (From ""Dhurandhar The Revenge"")","Phir Se (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Arijit Singh;Irshad Kamil,Shashwat Sachdev,"bollywood,hindi pop,desi pop,desi,bangla pop",2026,2026-03-19,74,0,T-Series,Liked_Songs,0.371,0.439,6,-10.043,1,0.0292,0.409,0.0,0.123,0.205,152.201,3,354051
0dnsJ8W8k4ncYstIsrz5pY,sun saawariya,sun saawariya,Accha Insaan;AtharvaMusic;Yaani Karnawat,Accha Insaan,"hindi indie,indian indie",2026,2026-01-09,71,0,Mass Appeal / Mashooriya Originals,Indie_Beats,0.568,0.416,2,-10.961,1,0.0304,0.459,1.89e-06,0.149,0.45,149.951,4,159600
6YZxrJsE14C7bfyQGFJqqm,Dhurandhar The Revenge - Aari Aari,Dhurandhar The Revenge,Shashwat Sachdev;Bombay Rockers;Irshad Kamil;Khan Saab;Reble;Token;Jasmine Sandlas;Sudhir Yaduvanshi,Shashwat Sachdev,"bollywood,hindi pop,desi pop,bhangra,desi,punjabi pop",2026,2026-03-17,58,1,T-Series,Liked_Songs,0.788,0.891,10,-3.983,1,0.105,0.0332,0.0,0.0385,0.898,104.943,4,210053
0bdA7CMrqT1qJVwwhw2Yn4,Jaan Se Guzarte Hain,Dhurandhar The Revenge,Shashwat Sachdev;Khan Saab,Shashwat Sachdev,"bollywood,hindi pop,desi pop,punjabi pop",2026,2026-03-17,64,0,T-Series,Liked_Songs,0.676,0.901,8,-7.758,1,0.0491,0.0744,0.344,0.109,0.547,107.997,4,332116
6za0VNkFezXamgUjJi1nMx,Destiny - Mann Atkeya,Dhurandhar The Revenge,Shashwat Sachdev;Token;Vaibhav Gupta;Shahzad Ali,Shashwat Sachdev,"bollywood,hindi pop,desi pop",2026,2026-03-17,54,0,T-Series,Liked_Songs,0.476,0.829,9,-5.187,0,0.209,0.115,0.0,0.172,0.25,171.057,4,226103
5gysl1k9QxPSM604I8G3uk,Jaiye Sajana,Dhurandhar The Revenge,Shashwat Sachdev;Jasmine Sandlas;Satinder Sartaaj,Shashwat Sachdev,"bollywood,hindi pop,desi pop,bhangra,desi,punjabi pop,sufi",2026,2026-03-17,67,0,T-Series,Liked_Songs,0.771,0.558,10,-12.022,1,0.128,0.286,9.34e-06,0.102,0.235,79.994,4,180004
03NcUtUA1w3i89cYnoPOfv,LIKE THAT,LIKE THAT,EUROCLUB,EUROCLUB,hard techno,2026,2026-04-24,46,0,Universal Music Italia srL.,Phonk,0.685,0.968,11,-5.844,1,0.0517,0.00111,0.705,0.203,0.428,140.055,4,157714
2rmh0nTshhsiKvHfUm1C1S,Error 303,CLONED VOL.1,Ofenbach,Ofenbach,,2026,2026-02-20,34,0,Adore Music,Phonk,0.581,0.946,1,-8.027,1,0.0441,0.00192,0.663,0.0622,0.101,130.056,4,173571
42Vv0VrHNzSlbhedKSPLs9,PULL ME CLOSER,PULL ME CLOSER,San Holo;LSDREAM;artemis orion,San Holo,"future bass,edm,melodic bass,dubstep,bass music",2026,2026-04-03,44,0,SHINE LIGHT RECORDS,Phonk,0.543,0.846,11,-4.283,1,0.0338,0.00137,0.00642,0.165,0.186,73.514,4,199183
5MiudQ7xjYz4U8coF0ZTPs,Emotions,Emotions,Raban,Raban,,2026,2026-04-24,51,0,Raban,Soothing,0.121,0.321,10,-13.33,1,0.0301,0.235,0.925,0.0962,0.0392,86.924,4,356205
5eXODFPwwBFr6XE20EETUk,"Makane x Koodappirannor - From ""Vaazha 2""","Makane x Koodappirannor (From ""Vaazha 2"")",Parvatish Pradeep;B.K. Harinarayanan,Parvatish Pradeep,"malayalam pop,mollywood",2026,2026-04-09,57,0,Think Music,Southie,0.116,0.453,1,-8.992,1,0.0346,0.788,0.544,0.124,0.29,209.099,3,81000
71XdxnvFc773OCQaJynqmf,cantcatchme,club maki,uramaki.,uramaki.,"breakcore,jungle",2026,2026-03-06,36,0,makimaki records,Phonk,0.576,0.916,2,-5.253,1,0.173,0.00298,0.278,0.105,0.513,140.001,4,304928
1MmKRdb12alkIJohsvo8Bv,Solace,Solace,Txmy,Txmy,,2026,2026-04-24,69,0,AAO Records / GAMBL,Soothing,0.31,0.361,0,-13.81,0,0.0321,0.102,0.787,0.317,0.0603,139.987,4,140586
0SrDllLjHOQ06ikkO4Wtso,Phantom Ride - Slowed,Phantom Ride,Metito,Metito,phonk,2026,2026-01-16,52,0,Independent,Phonk,0.774,0.57,5,-12.78,0,0.0752,0.0154,0.85,0.0881,0.523,106.222,4,113204
3qWGanhvLi5OBtlsfCsqtp,MONTAGEM DOMER - Ultra Slowed,MONTAGEM DOMER,Paizo;DJ LXILL;DJ FallThox,Paizo,"phonk,brazilian phonk,funk",2026,2026-01-28,65,1,void,Phonk,0.553,0.835,10,-0.486,1,0.0527,0.166,0.00135,0.299,0.214,183.883,4,97758
0QzvU986OAd9ma8WH9QYFM,Montagem Fogo - Slowed,Montagem Fogo,Metito,Metito,phonk,2026,2026-02-07,54,0,Independent,Phonk,0.839,0.642,10,-13.059,0,0.0499,0.325,0.783,0.0425,0.87,105.613,4,112449
6DcuCPsLn0LjVZlXZ2LBpF,FUNK TAKA (SLOWED),FUNK TAKA,ICEDMANE;DYSMANE,ICEDMANE,"phonk,brazilian phonk",2026,2026-05-08,75,0,D.Y.S Records,Phonk,0.659,0.932,7,-0.344,1,0.0805,0.0279,0.0415,0.0937,0.503,89.992,4,107064
53AkM8aF3lSu1nShMOj418,MONTAGEM ELDER - SUPER SLOWED,MONTAGEM ELDER,Dj Samir;Nulteex;John Bis.T;RXDXVIL,Dj Samir,"phonk,brazilian phonk,funk",2026,2026-04-17,66,0,"Dj Samir, Nulteex, John Bis.T",Phonk,0.71,0.795,2,-5.317,0,0.033,0.0861,0.127,0.036,0.421,108.039,4,111712
0axM6rXe76kVZ5H3vbb8pi,Catharina,Catharina,Martin Garrix,Martin Garrix,"edm,progressive house,electronica",2026,2026-03-13,67,0,STMPD RCRDS & TH3RD BRAIN,Phonk,0.584,0.677,8,-9.098,1,0.0368,0.747,0.747,0.105,0.305,129.991,4,207288
3RoZeWjTGrtJ4hEge8uB21,MONTAGEM MIZU,MONTAGEM MIZU,defxxt;shogrim;melovrant;MIDNIGHT,defxxt,"phonk,brazilian phonk",2026,2026-04-10,47,0,MIDNIGHT SHADOW MEDIA LIMITED,Liked_Songs,0.528,0.885,7,-3.761,0,0.159,0.082,0.0,0.392,0.645,130.094,4,105461
0Wms5IftbzNzmrAyXx4A33,MONTAGEM ALQUIMIA,MONTAGEM ALQUIMIA,h6itam;n7san7os;Mc Menor Do Alvorada,h6itam,"phonk,brazilian phonk,funk",2026,2026-01-16,83,1,h6itam x n7san7os,Phonk,0.821,0.917,0,-1.394,1,0.15,0.209,6.75e-05,0.108,0.892,130.065,4,96004
66jbypfLRHYRB3UwqklrYI,"Rang De Lal (Oye Oye) (From ""Dhurandhar The Revenge"")","Rang De Lal (Oye Oye) (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Jasmine Sandlas;Afsana Khan;Amit Kumar;Sapna Mukherjee;Kalyanji-Anandji;Anand Bakshi;Reble,Shashwat Sachdev,"bollywood,hindi pop,desi pop,bhangra,desi,punjabi pop,haryanvi pop,ghazal",2026,2026-03-19,66,0,T-Series,Liked_Songs,0.869,0.868,5,-4.407,0,0.0883,0.00592,0.00244,0.296,0.551,132.008,4,200159
6QtSmbIT7WsGgrqdNrZktD,Reset (feat. Killa P),Wall-To-Wall,msft;Killa P,msft,"uk garage,bassline,breakbeat,bass music,grime,drum and bass,uk funky,jungle,uk grime,dub",2026,2026-03-06,36,0,Universal Music Italia srL.,Phonk,0.532,0.95,8,-5.976,0,0.519,0.0243,1.39e-06,0.107,0.24,174.659,5,171428
0TsyaaM73GAKIxv38yzHV4,The Last Letter,The Last Letter,Maan Panu;Mazaak,Maan Panu,hindi indie,2026,2026-02-27,71,0,Sony Music India / Brown,Indie_Beats,0.491,0.502,1,-8.249,1,0.0452,0.764,1.17e-05,0.0867,0.446,83.627,4,169941
69mt8khUdoyDo6aeJ907qL,Malaal,Malaal,Yuvi,Yuvi,"hindi indie,indian indie",2026,2026-02-03,58,0,ForeVision Digital,Indie_Beats,0.668,0.237,2,-12.544,1,0.0469,0.885,0.000338,0.283,0.22,113.922,4,175321
0GBxBb2d4BlTiwbaQuQARv,3am - Nic Vans Remix,3am - Nic Vans Remix,Łaszewo;Nic Vans,Łaszewo,,2026,2026-02-27,63,0,Boom Records / Plot Twist Records / 10K,Phonk,0.62,0.951,7,-2.961,1,0.0359,0.0396,0.00035,0.314,0.531,139.985,4,164142
2Z0VrKLEa761B4pKJJFgJW,TAKIN PICTURES,TAKIN PICTURES,MAYV,MAYV,uk garage,2026,2026-03-20,46,0,mayv,Phonk,0.723,0.793,4,-3.951,0,0.0394,0.000446,0.0358,0.224,0.328,140.037,4,171696
7EqpD4HNExBWBfGDIvODr6,THE SCIENTIST,THE SCIENTIST,Ayce Bio,Ayce Bio,,2026,2026-06-05,39,0,KUMO Collective,Phonk,0.651,0.955,11,-4.161,1,0.0819,0.0225,0.134,0.135,0.424,145.019,4,142344
14kkTrO6dOCJH9cIPSPKEA,"Techno Syndrome 2026 (feat. Ed Boon) - from ""Mortal Kombat II""","Techno Syndrome 2026 (feat. Ed Boon) [from ""Mortal Kombat II""]",Olivier Adams;Ed Boon,Olivier Adams,,2026,2026-04-09,52,0,WaterTower Music,Phonk,0.614,0.873,7,-8.907,1,0.0329,0.00371,0.464,0.351,0.837,134.036,4,154879
6QaHSnGMvd0jkuTpXtNZbd,Do You Feel Loved,Do You Feel Loved,SLANDER;John Martin,SLANDER,"melodic bass,future bass,dubstep,edm",2026,2026-03-27,56,0,Monstercat,Phonk,0.608,0.776,4,-5.846,1,0.0405,0.00249,1.27e-05,0.0771,0.101,127.952,4,189374
3xuUg8w6c9mXkaCrkhx9Vm,Flex It,Flex It,MPH;y3kfae,MPH,"uk garage,bassline,bass house,rally house",2026,2026-02-27,54,0,Black Book Records,Phonk,0.805,0.884,8,-3.383,0,0.0933,0.00646,0.00074,0.423,0.246,135.038,4,176000
4SN97PWG1WzClH2W08x8dr,TAKA LA DENTRO,TAKA LA DENTRO,SEKIMANE;shonci;Mc Gw,SEKIMANE,"phonk,brazilian phonk,funk,rally house,brazilian funk,funk carioca,funk bruxaria,brega funk",2026,2026-02-27,84,1,Bear Catalogues / Boom.Records / GAMBL,Phonk,0.818,0.952,8,-0.685,0,0.23,0.168,0.000718,0.359,0.872,180.057,4,89809
1qJiRzRlmNrzYBsMdVPqT2,"Vaari Jaavan (From ""Dhurandhar The Revenge"")","Vaari Jaavan (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Jyoti Nooran;Jasmine Sandlas;Reble,Shashwat Sachdev,"bollywood,hindi pop,desi pop,sufi,qawwali,bhangra,desi,punjabi pop",2026,2026-03-19,72,0,T-Series,Liked_Songs,0.709,0.806,1,-8.436,0,0.0812,0.000599,3.38e-05,0.118,0.194,121.973,4,250040
3rnQfyFzUNdWKtdwUypWo5,"Didi (Sher-E-Baloch) (From ""Dhurandhar The Revenge"")","Didi (Sher-E-Baloch) (From ""Dhurandhar The Revenge"")",Shashwat Sachdev;Khaled;Sons of Yusuf;Nabil El Houri,Shashwat Sachdev,"bollywood,hindi pop,desi pop,flamenco urbano,arabic hip hop,khaleeji",2026,2026-03-19,62,0,T-Series,Liked_Songs,0.832,0.754,1,-8.045,1,0.192,0.00494,0.0,0.14,0.633,108.016,4,151274
0XqgE9UN4MCo5ooIwUYm7l,MONTAGEM HIKARI,MONTAGEM HIKARI,BellyJay,BellyJay,"phonk,brazilian phonk,funk",2026,2026-01-14,71,0,0to8,Liked_Songs,0.658,0.874,0,-1.98,1,0.145,0.0885,3.13e-05,0.185,0.505,130.001,4,89985
5YXLnG6tMHE80oPZlb2eVk,Kaahe Sataye,Kaahe Sataye,Reeshabh Purohit;Harsh More,Reeshabh Purohit,"indian indie,hindi indie",2026,2026-03-20,34,0,Reeshabh Purohit & Harsh More,Indie_Beats,0.542,0.481,9,-9.456,1,0.0521,0.694,0.0,0.364,0.368,80.08,4,137997
5qbjYuBa1o7uHwMhl779jV,Ultramoon,Ultramoon,camoufly,camoufly,"uk garage,stutter house",2026,2026-06-26,56,0,Technicolour,Phonk,0.554,0.951,3,-4.326,1,0.237,0.0265,0.00606,0.0812,0.281,68.914,4,256526
2MmWECSShe50MnBNNatEOm,Montagem Fogo - Ultra Slowed,Montagem Fogo,Metito,Metito,phonk,2026,2026-02-07,53,0,Independent,Phonk,0.793,0.464,4,-13.646,1,0.0456,0.436,0.722,0.0673,0.902,92.414,4,128514
7aDl834jw3OD93b4gWEYXx,Jump In,Jump In,Noah Baine,Noah Baine,,2026,2026-03-25,40,0,Black Butter Records,Phonk,0.78,0.941,6,-6.81,0,0.0788,0.0617,0.00865,0.0815,0.258,140.008,4,150857
1dhe3PICallkMWr9098yzp,Maname,Maname,Sarah Black,Sarah Black,"tamil indie,indian indie",2026,2026-02-13,66,0,sarahblack2314,Liked_Songs,0.442,0.212,0,-11.41,1,0.0497,0.884,0.0,0.109,0.363,83.575,4,146000
0a7ZkDd8otYUwPTfTefjAS,BEAUTIFUL MOON FUNK,BEAUTIFUL MOON FUNK,SEKIMANE;SUNJI,SEKIMANE,"phonk,brazilian phonk,funk",2026,2026-01-30,62,1,Bear Catalogues / GAMBL,Liked_Songs,0.708,0.83,4,-2.698,0,0.089,0.467,2.07e-06,0.0886,0.971,89.917,4,88000
1xTCFt3FsTxlgaJTTrVBCa,MONTAGEM AMARELO - SLOWED,MONTAGEM AMARELO,KREZUS;KRAZYMANE;$HXBERRR,KREZUS,"phonk,brazilian phonk,rally house",2026,2026-06-19,58,0,"KREZUS, KRAZYMANE, $HXBERRR",Phonk,0.742,0.874,10,-3.357,0,0.0946,0.0028,0.0178,0.226,0.764,112.904,4,104174
3c5Mnlez9S2dDIRjFHfDk0,BATIDAO FUNK,BATIDAO FUNK,ZXKAI;Rezcaze;Mc Kaique SP;KINGXND,ZXKAI,"phonk,brazilian phonk,funk",2026,2026-01-26,76,1,ZXKAI,Phonk,0.833,0.938,5,-0.084,0,0.0627,0.158,0.0832,0.269,0.776,129.954,4,120461
4jm4wiaUbzjX58CwkZihzm,TAKA LA DENTRO - ULTRA SLOWED,TAKA LA DENTRO,SEKIMANE;shonci;Mc Gw,SEKIMANE,"phonk,brazilian phonk,funk,rally house,brazilian funk,funk carioca,funk bruxaria,brega funk",2026,2026-02-27,61,1,Bear Catalogues / Boom.Records / GAMBL,Phonk,0.92,0.827,4,-2.189,0,0.0946,0.265,0.000146,0.296,0.832,142.885,4,109846
3J27i94ItGUjlAgv9YBOND,i just get so nervy,i just get so nervy,H11T,H11T,phonk,2026,2026-05-07,60,0,WLTD ENTERTAINMENT,Phonk,0.888,0.575,1,-1.509,1,0.0602,0.0144,0.0,0.326,0.791,130.001,4,69346
7Avm9TTum1GowfLcDwdgyZ,Yara Yara Ya Phonk - Sua Amiga Eu Vou Pegar - Slowed,Yara Yara Ya Phonk / Sua Amiga Eu Vou Pegar,MC WM;MC Lan;DJ Will o Cria,MC WM,brazilian funk,2026,2026-05-16,73,0,Seven Music Records,Phonk,0.874,0.393,4,-7.44,1,0.0722,0.197,0.00873,0.258,0.442,92.966,4,206451
4Hw4oomlEbcF2FilSyMMto,DESCONTROLADO,DESCONTROLADO,ICE CREAM MUSIC,ICE CREAM MUSIC,,2026,2026-05-01,46,0,Ice Cream Music Records,Phonk,0.708,0.937,0,-3.164,1,0.101,0.101,0.0883,0.173,0.546,124.996,4,96960
5qPVt7YojeqiBTix4XqCCv,MONTAGEM CONTAGION - Super Slowed,MONTAGEM CONTAGION,SXXIKSER;weezyrsx;Matra!,SXXIKSER,"phonk,brazilian phonk",2026,2026-02-27,65,0,0to8,Phonk,0.566,0.643,5,-3.318,1,0.0394,0.465,1.06e-06,0.348,0.587,106.342,4,87581
6VixlHKJOoG9d8RjxmzIWo,NIGHTS,NIGHTS,Aures,Aures,"stutter house,uk garage",2026,2026-05-22,41,0,KUMO Collective,Phonk,0.767,0.687,11,-6.891,0,0.176,0.021,5.33e-05,0.343,0.158,137.97,4,215652
2gZpDSPgPs0N41CAtErXWz,hold tight,hold tight,Oppidan;camoufly,Oppidan,"uk garage,bassline,rally house,stutter house",2026,2026-02-20,52,0,Promised Land Recordings,Phonk,0.817,0.867,1,-7.218,0,0.499,0.0108,0.0306,0.0831,0.242,144.247,4,148645
5WShZpWdfHKvWonA4ZUJHW,MONTAGEM TENTA - Slowed,MONTAGEM TENTA,merunes;DJ MH;MC K3;DJ Lucca 01,merunes,"phonk,brazilian phonk",2026,2026-02-20,73,0,PLAYA POSSE,Phonk,0.699,0.762,11,-7.995,1,0.0463,0.156,0.225,0.416,0.555,103.183,4,93038
1WpmO1HtVzpI10z95Ex18n,MONTAGEM CASTELO - Super Slowed,MONTAGEM CASTELO (Versions),RXDXVIL;LUMIX,RXDXVIL,"phonk,brazilian phonk,funk",2026,2026-03-23,48,1,broke,Phonk,0.619,0.745,2,-7.803,0,0.0867,0.0669,0.000221,0.153,0.508,108.037,4,121111
3KuHmU9goPEunlWd5mpdFr,BAILA LENTO - Slowed,BAILA LENTO,sma$her;MC DA$ILVA,sma$her,"phonk,brazilian phonk",2026,2026-05-25,64,0,Tribal Trap,Phonk,0.494,0.947,1,-0.003,1,0.0451,0.0379,2.71e-06,0.188,0.453,74.778,4,94607
7umjcsjuQycOq6CxOjStAC,Arcano - Slowed,Arcano,Flame Runner;Dj Samir,Flame Runner,"phonk,brazilian phonk,funk",2026,2026-02-27,66,0,PCR,Phonk,0.69,0.732,5,-4.654,0,0.0449,0.177,0.0485,0.111,0.154,77.415,4,94355
69KiHpC4uBEDbFgIxuHeoR,BREGA DO LOVE (SLOWED),BREGA DO LOVE,Nxxkz;-Prey;Silo;Mc Gw,Nxxkz,"phonk,brazilian phonk,funk,brazilian funk,funk carioca,funk bruxaria,brega funk",2026,2026-04-17,72,0,NxxKz,Phonk,0.638,0.952,9,-2.181,0,0.139,0.0557,0.0,0.206,0.669,158.553,4,120334
2t3GJlxuaWv2BqM6WOhEmw,TAKI RUMBA - Ultra Slowed,TAKI RUMBA,NVRVYN;0ketaminxe,NVRVYN,"phonk,brazilian phonk,tekno",2026,2026-04-17,52,0,INTERTONE,Phonk,0.704,0.721,5,-1.982,1,0.0942,0.531,9.82e-06,0.351,0.314,155.58,4,164486
62n9gOtXkZZM4ielTvJI00,MONTAGEM UNKNOWN - Slowed,MONTAGEM UNKNOWN,AKXNESHIVA;Avenxir;HamiBeats,AKXNESHIVA,"phonk,brazilian phonk",2026,2026-01-09,75,0,Sketch Music,Phonk,0.79,0.732,1,-5.518,0,0.057,0.0554,0.0259,0.343,0.945,178.206,4,80879
1YZRMrJED4cCo82Ao35LKg,RAYELO - Slowed,RAYELO,Irokz;TESOROX;DJ Zarek,Irokz,"phonk,brazilian phonk,funk",2026,2026-05-29,58,0,Rylaris Music Group,Phonk,0.635,0.79,10,-0.751,0,0.0319,0.0693,0.00116,0.147,0.339,80.744,4,145039
0TcB7NLT53MmAdgocbP2x0,YALA - Super Slowed,YALA,QMIIR;DJ Zarek;Irokz,QMIIR,"phonk,brazilian phonk,funk",2026,2026-04-17,63,0,Rylaris Music Group / Zime Media AB,Phonk,0.663,0.663,4,-4.219,0,0.0288,0.309,0.823,0.0806,0.0857,149.847,4,177600
2cbxj8sawxD8tIz4IARGWA,Nervy Funk - Ultra Slowed,Nervy Funk,DJ KVNXD;Dj Zidzz;BRTS7;DJ ALGUS ZL,DJ KVNXD,"phonk,brazilian phonk,funk",2026,2026-03-15,69,0,Viplus Digital Music,Phonk,0.833,0.642,1,0.442,1,0.114,0.176,0.119,0.224,0.558,183.813,4,102394
2MEdc0rXNoD3ufgTspAgLZ,MONTAGEM CASTELO - Slowed,MONTAGEM CASTELO (Versions),RXDXVIL;LUMIX,RXDXVIL,"phonk,brazilian phonk,funk",2026,2026-03-23,57,1,broke,Phonk,0.619,0.741,1,-7.555,1,0.0463,0.0621,0.00312,0.104,0.585,115.006,4,113739
1Be5TJspwQyZmqiinR4VhH,LEVA TUDO,LEVA TUDO,DJ FKU,DJ FKU,"phonk,brazilian phonk",2026,2026-07-10,57,0,Berserk Records,Phonk,0.555,0.965,2,-1.511,1,0.0498,0.121,0.0,0.248,0.553,134.092,4,88656
6fak2nwmuqdLn5Adh3iCMO,Chura Liya,Chura Liya,Sanam,Sanam,"hindi pop,desi pop",2026,2026-02-11,46,0,Saregama India Ltd,Samui,0.686,0.623,9,-8.001,0,0.0381,0.617,6.81e-05,0.211,0.17,98.106,4,218571
6sEaAMiV2arIueZetTSitj,FUNK SERENO,FUNK SERENO,ICEDMANE;DYSMANE,ICEDMANE,"phonk,brazilian phonk",2026,2026-03-06,65,0,"ICEDMANE, DYSMANE",Phonk,0.567,0.96,9,0.809,0,0.0763,0.00306,0.0556,0.339,0.336,80.075,4,130742
2MzMxS2bByjQdbxt4tmkzI,MONTAGEM ELDER - SLOWED,MONTAGEM ELDER,Dj Samir;Nulteex;John Bis.T;RXDXVIL,Dj Samir,"phonk,brazilian phonk,funk",2026,2026-04-17,75,0,"Dj Samir, Nulteex, John Bis.T",Phonk,0.713,0.883,4,-5.039,0,0.0453,0.0616,0.692,0.261,0.286,120.065,4,100541
0vmFuEhyHR8SbOhDFq021Y,MONTAGEM ALQUIMIA - SLOWED,MONTAGEM ALQUIMIA,h6itam;n7san7os;Mc Menor Do Alvorada,h6itam,"phonk,brazilian phonk,funk",2026,2026-01-16,82,1,h6itam x n7san7os,Phonk,0.799,0.883,9,-2.731,0,0.0968,0.207,1.19e-05,0.12,0.792,110.056,4,113465
2h4amIvI8Qi2k7IFK3igKZ,MONTAGEM DOMER - Super Slowed,MONTAGEM DOMER,Paizo;DJ LXILL;DJ FallThox,Paizo,"phonk,brazilian phonk,funk",2026,2026-01-28,74,1,void,Phonk,0.693,0.885,7,-0.455,1,0.0465,0.165,0.00276,0.26,0.396,103.195,4,87093
6fPdmvzjvDgpR2koly0wrW,All Mine,All Mine,AR Paisley,AR Paisley,"punjabi hip hop,punjabi pop,bhangra,desi hip hop",2026,2026-05-08,54,1,Timeless Records Entertainment Ltd.,Phonk,0.528,0.898,1,-5.081,0,0.191,0.004,0.0,0.486,0.352,192.14,4,142500
0W5JTJbUDrwMJrzo7iDxkh,MELODIA CAVALGADA - Slowed,MELODIA CAVALGADA,DJ Javi26;SASORIIXPP,DJ Javi26,"phonk,brazilian phonk,funk",2026,2026-05-29,73,1,DJ Javi26,Phonk,0.955,0.602,11,-2.731,0,0.333,0.15,0.000279,0.0909,0.56,100.878,4,84611
1xKMSHgGIQ26RhDDxmIjan,MONTAGEM PEGADORA - Slowed,MONTAGEM PEGADORA,Rubikdice;Chilx;WAA,Rubikdice,"phonk,brazilian phonk",2026,2026-03-13,84,0,Sketch Music,Phonk,0.713,0.953,1,-1.5,1,0.11,0.00105,0.0214,0.0804,0.406,99.986,4,102048
5KJV6BPwa3PDeC41ksoHDl,BREGA DO LOVE (SUPER SLOWED),BREGA DO LOVE,Nxxkz;-Prey;Silo;Mc Gw,Nxxkz,"phonk,brazilian phonk,funk,brazilian funk,funk carioca,funk bruxaria,brega funk",2026,2026-04-17,63,0,NxxKz,Phonk,0.733,0.938,7,-2.18,0,0.0693,0.0565,1.89e-05,0.377,0.439,137.86,4,139031
5Y5NUAnVqru8HUUx4Yrli0,FUNK SERENO - SLOWED,FUNK SERENO,ICEDMANE;DYSMANE,ICEDMANE,"phonk,brazilian phonk",2026,2026-03-06,73,0,"ICEDMANE, DYSMANE",Phonk,0.622,0.946,0,0.43,0,0.0484,0.00796,0.255,0.284,0.286,143.977,4,145269
4HsZFyw4DxL0VPl924UFfd,MONTAGEM SETHRON - Super Slowed,MONTAGEM SETHRON,SASORIIXPP;Zhanbxqq;DJ Javi26,SASORIIXPP,"phonk,brazilian phonk,funk",2026,2026-03-16,73,1,SASORIIXPP,Phonk,0.68,0.847,2,-0.264,1,0.0419,0.205,0.00812,0.414,0.516,103.155,4,100235
0uYxQl1aLEhVBOEoMhF2tT,MUTILATOR (SLOWED),MUTILATOR,ZMAJOR;Lurk,ZMAJOR,"phonk,brazilian phonk,funk",2026,2026-04-24,79,0,ZMAJOR,Phonk,0.817,0.654,10,0.177,1,0.038,0.469,0.852,0.0629,0.977,91.441,4,109419
3WqN7wOrsLEfRMRBrQFspd,SIENTE DANCE - Slowed,SIENTE DANCE,Lowx,Lowx,"phonk,drift phonk",2026,2026-01-23,57,0,Cresta La Cultura,Phonk,0.43,0.878,6,-0.484,1,0.0379,0.0539,1.13e-06,0.273,0.35,91.826,4,152924
